loja_id,regiao,tamanho_loja,dia_semana,mes,ano,temperatura,precipitacao,dia_pagamento,vendas_total,probabilidade_inadimplencia,categoria_produto_mais_vendido
23,Sul,Média,1,8,2018,22.141307088874054,62.13827420574096,26,47554.081646751925,0.1108578778513025,Ferramentas
47,Norte,Média,3,11,2018,24.405737589896145,63.83683608017713,1,70555.16449537006,0.131568713898119,Construção
26,Centro-Oeste,Média,3,8,2019,27.505810350342262,40.25320147921669,9,55188.30197354839,0.1379849472941651,Construção
46,Nordeste,Grande,4,6,2018,14.116101495140757,49.973398439473534,27,29060.009213124027,0.05155562352958304,Ferramentas
43,Centro-Oeste,Média,6,10,2023,26.97055965185429,62.54745340374845,7,56567.255725353374,0.08728101147428638,Materiais Básicos
12,Sul,Grande,1,7,2023,26.54569093667399,53.05564734200471,21,55261.06637292252,0.1800708904706924,Ferramentas
26,Sudeste,Média,5,1,2023,25.310754530428635,82.03801569539743,22,38145.31323254159,0.09922303617302498,Hidráulica
13,Nordeste,Pequena,5,12,2021,24.253432890641623,45.92424861166498,3,39302.280041253005,0.15152025607524475,Elétrica
40,Norte,Pequena,6,9,2021,12.169403070337932,39.90878935527779,29,54150.71240112327,0.2028992209243493,Hidráulica
18,Nordeste,Grande,5,5,2023,22.80073368449797,62.68505752942852,9,46001.72230923132,0.09662225632252656,Hidráulica
25,Norte,Grande,1,9,2019,33.94719355538687,24.70705455426976,2,35697.78915536226,0.1415584564924029,Acabamento
33,Nordeste,Pequena,2,2,2019,25.06450647784153,68.48593864616224,28,37874.16861582454,0.14768566212497658,Materiais Básicos
47,Norte,Pequena,1,8,2020,23.463550806626408,23.985763988160343,10,46641.442042869705,0.03207439018124175,Elétrica
40,Norte,Média,4,7,2020,25.084530977950564,62.771693321171,17,71503.46017668689,0.12009413423626437,Acabamento
43,Nordeste,Pequena,7,11,2023,26.773864343140044,37.03452891654675,30,40512.440804704296,0.17516411810893576,Materiais Básicos
12,Nordeste,Grande,3,4,2018,28.29410122344732,59.53168293966786,1,81218.5357691276,0.02110084789481105,Elétrica
44,Norte,Pequena,3,3,2018,23.85559918421029,68.14685892122034,26,81742.12607101645,0.09430168107724869,Acabamento
36,Sul,Grande,4,4,2019,27.12459801196842,53.06842391007837,18,50086.74279360916,0.10572749712553241,Construção
48,Nordeste,Grande,4,4,2018,33.3832540138068,26.0075809671864,6,86470.6944560046,0.09503014121224322,Ferramentas
4,Centro-Oeste,Média,7,10,2022,30.031253997163574,32.06449510985696,6,63986.75398494447,0.089954298936912,Hidráulica
5,Sudeste,Média,7,10,2021,36.701501079284895,35.42681717932435,9,16729.17804245129,0.04445889959127256,Construção
37,Norte,Média,3,8,2018,21.716148208241417,12.09986212804452,10,47180.37761599255,0.11926885108203188,Ferramentas
8,Norte,Média,7,4,2018,33.380947537510075,72.54955717463858,15,60583.59676051443,0.06271990522831541,Elétrica
42,Sudeste,Pequena,7,5,2020,21.046631800387026,52.202151715126575,4,55068.11299417392,0.06397980866505455,Construção
49,Sul,Média,7,2,2022,26.76783073370232,27.289639096220103,8,74863.05081241042,0.0056413241910471534,Construção
28,Sudeste,Pequena,6,4,2018,28.662382646190498,79.11349714916715,4,58854.35515350418,0.028790506497247487,Acabamento
31,Nordeste,Média,2,7,2021,22.44611404047764,35.973437997236736,3,22842.560211206037,0.1738980223136023,Acabamento
9,Sudeste,Média,7,3,2018,25.439821387371378,55.01144978149743,4,61889.24071088748,0.10388115864956052,Acabamento
29,Norte,Grande,2,1,2019,29.552305512259206,33.49458909607596,1,49279.673627112454,0.13697917548063956,Hidráulica
14,Sudeste,Pequena,2,8,2022,21.44864550844046,9.634796933419445,9,41710.630944549885,0.05562678421131576,Acabamento
40,Centro-Oeste,Grande,4,8,2018,33.34691729773824,22.711188822974787,11,99712.16321457972,0.0027843379377069655,Materiais Básicos
41,Nordeste,Média,7,6,2022,18.077016876363256,41.030191382671376,21,51826.835407198174,0.06715733284920497,Materiais Básicos
22,Sudeste,Pequena,3,7,2018,34.69845721364192,67.96593742412095,23,50575.04174109167,0.004280749882261944,Materiais Básicos
11,Norte,Média,6,10,2021,30.00663067399796,56.930662936384905,19,39132.081676972564,0.06497723381929561,Construção
23,Nordeste,Grande,3,11,2021,24.551372118361108,52.8041025234249,21,56397.23502143143,0.15752860006452507,Ferramentas
1,Norte,Pequena,7,2,2022,22.986658943816344,9.79944754510236,29,48316.88149616652,0.09506452727980691,Elétrica
46,Sul,Grande,3,5,2023,22.46485868604488,75.4017229536019,26,62249.84470375255,0.17244975668847362,Ferramentas
37,Centro-Oeste,Média,7,12,2020,24.321021798714927,54.47359392991112,30,67032.136937742,0.1285101554918213,Construção
21,Sul,Média,6,7,2020,24.75752069225587,47.611646602156796,20,43768.36712349504,0.15331648059801065,Ferramentas
26,Centro-Oeste,Média,1,9,2019,31.276131233172908,72.64846219977791,7,46074.052541653946,0.0878323790745146,Hidráulica
46,Sudeste,Pequena,6,1,2023,34.843270501922916,74.94993447136548,5,46484.82247587377,0.030407781505353074,Construção
36,Nordeste,Grande,1,3,2020,25.996899603270037,73.09180495218382,2,72549.36644682517,0.049211077490153556,Ferramentas
23,Sudeste,Grande,5,6,2022,20.77185756005298,45.058270065934245,19,80721.62167831976,0.1612684155844476,Hidráulica
1,Centro-Oeste,Média,1,7,2020,22.27136979681903,29.93046878431609,24,53273.9852472876,0.10893279150915067,Materiais Básicos
40,Centro-Oeste,Grande,2,6,2019,24.084546076943578,69.77845834284146,3,53790.825420026595,0.0312693387158086,Materiais Básicos
15,Centro-Oeste,Pequena,2,1,2018,19.849389473516123,22.69891113859166,15,53521.49152536526,0.13247214162096146,Ferramentas
21,Norte,Média,6,4,2020,19.105292989463106,88.94513477328564,7,61191.234936943976,0.02209073005468712,Ferramentas
47,Nordeste,Média,2,6,2022,35.48563606186514,50.55999090389126,5,35867.17579237604,0.12304284405406038,Materiais Básicos
9,Sudeste,Média,2,8,2022,26.51306762973127,28.78231488600832,23,52188.632421354276,0.08706306649139323,Acabamento
9,Sudeste,Pequena,5,10,2019,20.834334331598267,25.36262891686779,10,63811.557215479115,0.1344644026317003,Materiais Básicos
10,Sul,Média,2,4,2019,29.08301785178856,24.44790351887881,9,37978.80495580741,0.08679637116090688,Acabamento
26,Centro-Oeste,Média,4,7,2021,19.108269375965772,52.80725813441686,23,38189.86046838751,0.1362586393580186,Materiais Básicos
41,Centro-Oeste,Média,4,11,2021,19.519939760644732,49.87215359880426,14,48191.84579483422,0.023452916164361792,Elétrica
35,Centro-Oeste,Média,4,3,2021,20.984787994678776,25.28155652981614,22,61700.876394145576,0.1167114391736801,Hidráulica
25,Sudeste,Grande,1,8,2018,33.27256640432517,42.87088426888196,28,7901.452656059209,0.07780097598502028,Hidráulica
26,Sul,Média,6,1,2022,23.73559967110813,22.641292278173154,13,47066.29300292907,0.1186761884950181,Elétrica
11,Norte,Pequena,6,4,2021,12.791465065487566,61.78603611888345,1,39429.794397623526,0.08461957741199747,Acabamento
38,Nordeste,Média,3,8,2022,31.050329665877967,48.90813467774573,16,44289.41903696922,0.05527833830883253,Ferramentas
2,Norte,Média,5,10,2019,23.468093179188212,42.43194988165104,20,48524.32686132486,0.0947548552878616,Ferramentas
7,Sudeste,Grande,4,4,2018,15.752959970607971,24.237785398649457,8,100712.37809986001,0.16188077259133615,Hidráulica
18,Centro-Oeste,Média,4,2,2019,23.416582560182952,43.99688799554469,17,59745.62200203641,0.06981207614329117,Ferramentas
27,Nordeste,Grande,2,2,2022,27.605019483024517,41.70544237307347,6,55902.76124112303,0.1099922192144782,Acabamento
34,Sudeste,Pequena,4,4,2023,27.02024583266485,56.354534024191935,2,34724.176728617145,0.06632639523822534,Ferramentas
27,Sudeste,Grande,2,4,2023,33.992074895824096,53.34035956233921,13,82865.5807256918,0.0017778449826493514,Materiais Básicos
17,Sudeste,Média,2,2,2021,20.736160687150345,65.84120204158684,25,45509.54919160605,0.10375376090321062,Elétrica
43,Nordeste,Pequena,3,7,2023,25.233600601324863,40.308469129898754,8,37547.12628337448,0.2945688470639552,Hidráulica
44,Nordeste,Média,1,6,2019,21.50215360710789,12.791769956070112,25,26050.978769836987,0.03314634213000667,Ferramentas
24,Sul,Grande,2,11,2023,17.289035529063884,69.8218575319608,9,78434.56510163704,0.1479271809975152,Acabamento
25,Sul,Pequena,2,3,2020,29.427636861529773,31.279349739036387,30,42389.76272451306,-0.018557245366252556,Ferramentas
7,Norte,Pequena,6,8,2018,27.3163478457376,27.86165893969489,13,43895.44212341538,0.09723839572828798,Elétrica
6,Nordeste,Grande,3,8,2022,26.418392248494264,49.13766909772496,18,-5122.908377465236,0.030363539692625827,Materiais Básicos
24,Nordeste,Grande,2,1,2021,27.133950966293224,56.04541025909034,18,60601.028013244555,0.12162713990151089,Construção
33,Nordeste,Pequena,5,3,2019,21.5726357365579,39.38327188570635,9,28582.83753183255,0.07238631852554375,Hidráulica
49,Sul,Pequena,1,5,2018,19.971524563409034,39.226146370637466,2,57739.5290156763,0.07058094229959125,Hidráulica
29,Sudeste,Grande,5,2,2021,25.1882368608468,42.1794736446889,4,76599.86415991944,0.043366573109448504,Acabamento
43,Centro-Oeste,Média,4,12,2019,30.80605701205807,78.33080701986287,18,27955.40554570356,-0.007471637490653646,Materiais Básicos
22,Sul,Pequena,1,12,2023,33.040385677267736,49.94643824883735,17,48445.9613296771,0.08528824314494282,Ferramentas
26,Nordeste,Grande,4,5,2022,28.977163534037164,30.640743210764075,12,63868.8777506637,0.0644738967485179,Ferramentas
28,Sul,Média,6,11,2020,25.14587213384048,30.844332861940657,16,81299.81805974804,0.0791572429667152,Construção
21,Norte,Pequena,7,10,2020,26.34891964699968,44.98231640835262,13,58990.51393356034,0.08289322234561312,Construção
49,Nordeste,Pequena,7,3,2023,25.057969296626858,54.757158680560146,11,24504.14616319307,0.0579787690753983,Construção
7,Norte,Grande,7,9,2022,19.87028330150286,59.67960323932381,14,118721.56103505481,0.10594267279357189,Acabamento
17,Nordeste,Média,2,11,2018,25.123236891052716,52.48317207694431,10,36701.4471788512,0.08908798122631098,Materiais Básicos
20,Sul,Pequena,3,1,2022,18.325865912057534,33.162532981658224,23,45812.044940912776,0.14127589226315088,Acabamento
41,Sudeste,Média,5,4,2023,24.379613869484803,41.52117400878434,28,79128.37851706934,0.21896455049703253,Elétrica
49,Centro-Oeste,Média,4,10,2019,33.18052555298159,64.67815763729249,27,40573.090978099026,0.11140648081639072,Elétrica
20,Norte,Pequena,2,6,2018,29.114296113916758,27.078160790938092,21,47642.952235244484,0.15534585092507447,Ferramentas
22,Sul,Média,7,9,2020,20.38440407881735,40.68493213845075,19,25530.0179359292,0.10627181578381725,Elétrica
28,Sudeste,Pequena,5,3,2023,24.637854651788583,61.94925715762705,24,49413.84800754644,0.12326929499202052,Acabamento
40,Sul,Média,5,3,2019,20.82811844122631,67.50562853270353,21,47734.30146988199,0.08370001153657897,Hidráulica
49,Norte,Pequena,6,12,2023,24.68743115911395,46.141692578172346,17,44032.49653425098,0.09487483261901573,Elétrica
7,Centro-Oeste,Grande,6,5,2021,30.205539082622813,41.77586378858368,9,78562.0089436501,0.06024207740099358,Acabamento
1,Sul,Pequena,7,7,2021,28.265039691549518,23.557641171125198,14,37715.02840159043,0.17088363601829332,Hidráulica
32,Nordeste,Pequena,4,5,2021,37.420720403726676,60.51279845454189,30,57574.54116546881,0.14839754432936844,Hidráulica
13,Sudeste,Pequena,7,11,2020,30.962387012537857,76.37559370293579,5,50275.63156104948,0.11275717994572358,Construção
30,Sul,Média,7,8,2022,26.020001905388458,101.30308117199382,3,38451.829681803996,0.04873690772480993,Construção
23,Sudeste,Grande,2,5,2018,28.385749870666466,57.72892367036093,22,43669.09129166049,0.09117544291406837,Elétrica
19,Nordeste,Média,3,7,2020,23.987784129083323,48.982406967120376,8,40567.879022196634,0.1483727144218579,Materiais Básicos
32,Centro-Oeste,Média,7,6,2019,19.36247876456752,31.603787736981854,18,63776.749457092,0.222296919019472,Construção
30,Centro-Oeste,Pequena,4,10,2019,31.528882891437604,12.422861725137011,27,55342.78066983133,0.10385966691228188,Elétrica
29,Nordeste,Média,5,2,2021,30.04495738465824,53.53918499479666,30,63826.167440322024,0.161272121197297,Elétrica
49,Sudeste,Pequena,5,3,2018,23.794728927030178,97.00678240308605,3,80107.9623315226,0.10866936072408759,Materiais Básicos
45,Sul,Grande,1,11,2021,26.36967868465669,75.41624459313826,23,46218.226943787246,0.1637891554910844,Elétrica
29,Nordeste,Média,7,11,2019,31.204695936924033,72.33128538227596,2,22111.694227894248,-0.004525085113858032,Acabamento
30,Norte,Média,2,4,2019,29.2317571310301,54.91205634115831,27,38454.11164640509,0.05695012156935833,Materiais Básicos
16,Sudeste,Média,1,5,2022,17.684493743751506,57.19046320560644,11,60580.236179091815,0.11566735637467004,Acabamento
40,Centro-Oeste,Pequena,6,9,2022,26.21810010744912,1.5250536344404537,28,55850.091410203386,0.039161668964425855,Hidráulica
19,Nordeste,Pequena,3,6,2022,24.16184237255818,65.25021161527994,5,52129.45680645164,0.12122274939038542,Materiais Básicos
18,Centro-Oeste,Média,4,1,2021,30.565003495693404,38.413188608483686,25,34465.598148221885,0.10197400556537087,Hidráulica
1,Sudeste,Média,7,3,2023,30.155213693913307,35.965453068082255,30,23392.07473508789,0.0197225739563944,Construção
14,Centro-Oeste,Grande,5,7,2018,31.593039140890227,43.53486093902785,7,61694.15343554662,0.010398975591738135,Ferramentas
47,Nordeste,Grande,2,8,2022,19.410528306398962,42.859910210979706,30,70558.561947237,0.11664869438151475,Ferramentas
2,Sudeste,Grande,5,7,2020,21.079442329718805,35.64728816056675,14,78637.67547302588,0.04264616765259591,Acabamento
28,Norte,Grande,7,5,2022,30.570412180677195,50.27744144351952,29,103025.90534477297,0.07713875434687359,Hidráulica
49,Nordeste,Grande,6,10,2021,22.04177092328777,38.834448075838935,19,47185.16514806711,0.1315472707373282,Hidráulica
30,Sul,Pequena,1,8,2018,17.392835095428463,52.00645911512292,2,64933.36878203096,0.0959055980031199,Materiais Básicos
38,Nordeste,Grande,7,9,2022,27.662982438070326,20.256443708999342,26,49072.18239834955,0.07885068544525795,Ferramentas
4,Sudeste,Grande,1,7,2018,22.263907798670136,45.718844587359655,9,92513.11479237722,0.024159079445639137,Acabamento
1,Nordeste,Média,4,11,2020,33.948953851542,28.074088206274975,25,49141.728097730345,0.17499065302975503,Acabamento
8,Norte,Pequena,2,9,2019,26.480922769942318,37.17101363004268,25,73637.03119975777,0.14026619151421993,Materiais Básicos
29,Norte,Grande,6,1,2018,25.80129643320833,52.86797686067061,10,44870.80121841066,0.06778589269547364,Materiais Básicos
39,Sul,Grande,2,9,2023,23.153780541921215,17.92004770490084,19,106124.6754718832,0.05484509214184325,Construção
3,Centro-Oeste,Grande,4,3,2022,32.954176669634855,33.55185245455725,17,85034.52505224771,0.07190575712361214,Acabamento
32,Sudeste,Média,6,6,2021,26.792772299449105,61.37928769672668,25,50905.12545451611,0.051041492381062536,Materiais Básicos
10,Sudeste,Média,6,8,2023,22.957502409218968,21.73644316268398,7,47999.99349815658,0.08516586996396101,Construção
10,Centro-Oeste,Média,1,3,2023,21.029581466972765,85.55734280557616,18,48908.17626300469,0.15580998370896745,Hidráulica
19,Norte,Grande,1,4,2021,24.63263472717891,74.08815912261294,6,75887.05850524768,0.1505808797765359,Acabamento
46,Norte,Média,1,7,2021,20.111765814225972,40.109458310954416,27,25868.129889676373,0.1504135658048311,Elétrica
34,Nordeste,Grande,5,12,2021,30.14438720839472,34.25580624429873,9,64392.7101853782,0.035124636168962886,Ferramentas
33,Sul,Pequena,3,7,2023,15.95828972987883,54.03879806670964,8,52271.53545810085,0.048212947246179916,Ferramentas
23,Sul,Grande,7,4,2018,24.302429858334644,21.05075485945681,27,60196.55368591222,0.14812018864928053,Elétrica
28,Sul,Média,1,9,2021,28.050667725439673,9.957145503351342,28,50492.75289373862,0.12254074905120742,Elétrica
32,Nordeste,Pequena,3,3,2019,26.710597100548284,40.81329751894867,22,53239.80675495663,0.0782704145199818,Hidráulica
7,Sul,Grande,3,12,2023,21.413585134921654,47.31902466995618,22,61166.66741033502,0.13557598683768063,Acabamento
29,Centro-Oeste,Pequena,2,8,2023,28.301293533532746,51.888544487070604,24,32912.819361808935,0.1252392410208496,Materiais Básicos
8,Nordeste,Pequena,4,8,2023,20.569803058070462,37.705187677642314,9,31327.682717444797,0.023367389924683818,Ferramentas
1,Centro-Oeste,Pequena,5,4,2020,24.88807671751595,75.47893458949895,24,18702.61598645486,-0.012899763993139218,Elétrica
3,Nordeste,Grande,3,7,2018,28.259207859901778,20.09720683032233,1,92232.77153730295,0.09935041741920585,Acabamento
24,Sul,Média,7,4,2018,27.314563897465565,27.234757300838023,2,37529.21436187002,-0.007970549872750615,Materiais Básicos
23,Centro-Oeste,Grande,5,12,2021,21.62480494290266,59.73271912289623,22,103412.05003064402,0.15477919046045224,Ferramentas
8,Centro-Oeste,Média,2,1,2023,30.987472582821816,26.767052287257176,24,31393.090777016736,0.12552572966643907,Acabamento
47,Centro-Oeste,Grande,1,1,2023,25.43347285742767,25.993590956053666,4,61079.956970898114,0.0816042909265182,Ferramentas
37,Nordeste,Grande,6,1,2021,28.71497705469576,52.46709584414327,28,61153.66770084982,0.03837857049009433,Hidráulica
3,Sudeste,Grande,3,2,2018,32.645505033366234,28.92954759367937,20,89488.96451402118,0.053162816856023615,Ferramentas
33,Sul,Média,4,6,2021,30.587602743873035,47.33831144158626,29,48953.975159922375,-0.05136509512374832,Hidráulica
28,Centro-Oeste,Grande,6,12,2021,30.60064703165522,36.002868806844866,18,40360.54651776194,0.16971601754143062,Hidráulica
47,Sudeste,Pequena,2,10,2021,25.96339964924736,32.76672593254521,10,49167.67457574998,0.1096974671825197,Hidráulica
8,Sul,Grande,5,11,2021,28.96967560455255,7.953892173101195,1,103334.04993276575,0.09098696429339885,Materiais Básicos
34,Sul,Pequena,7,5,2021,26.06798287282158,52.79126305642674,10,54886.18202106176,0.19175433632602018,Construção
35,Centro-Oeste,Média,1,11,2022,18.953377661107933,25.056200157741422,9,83235.64990492591,0.05259253371310374,Materiais Básicos
32,Centro-Oeste,Média,5,2,2022,26.51371896252521,46.635155929389605,23,52571.211975251186,0.0899113587190333,Hidráulica
24,Nordeste,Grande,4,8,2023,26.281804918692327,39.7579020330287,25,78238.1529407152,0.06523439945055579,Acabamento
