Data,Pressao,Temperatura,Umidade
2014-10-17,1015.3,25.5,82,
2014-10-18,1014.5,25,80.3,
2014-10-19,1013.7,25.2,79.8,
2014-10-20,1012.6,25,77.9,
2014-10-21,1012.6,25.7,74.8,
2014-10-22,1014,23.9,90.8,
2014-10-23,1014.2,25.4,84.9,
2014-10-24,1013.2,24.9,77.1,
2014-10-25,1012.9,25.4,74.1,
2014-10-26,1012.8,25.1,79.5,
2014-10-27,1012.9,26.4,75,
2014-10-28,1013.1,26.5,76.4,
2014-10-29,1012.5,25.8,82,
2014-10-30,1013.5,25.8,75,
2014-10-31,1013.5,25.1,82.5,
2014-11-01,1013.7,24.9,73.9,
2014-11-02,1012.4,25.1,79.3,
2014-11-03,1011.5,23.7,88,
2014-11-04,1013,24.6,76.8,
2014-11-05,1014,25.9,74.3,
2014-11-06,1014.4,25.8,73.1,
2014-11-07,1012.7,25.4,76,
2014-11-08,1012.4,25,77.4,
2014-11-09,1011.9,25.5,76.4,
2014-11-10,1010.9,26.5,70.8,
2014-11-11,1010.7,27.1,66.5,
2014-11-12,1010.4,26.3,73.5,
2014-11-13,1010.6,26.7,71,
2014-11-14,1010.7,27.2,67.1,
2014-11-15,1011.7,27.2,70.1,
2014-11-16,1011.2,27.1,70.3,
2014-11-17,1011.2,26.8,71.6,
2014-11-18,1011.1,26.5,76.1,
2014-11-19,1012.1,27.6,67,
2014-11-20,1012.3,27.1,68.8,
2014-11-21,1012.4,27,67.9,
2014-11-22,1012.2,25.5,76,
2014-11-23,1012.5,25.7,74,
2014-11-24,1013.5,26.4,71.3,
2014-11-25,1012.4,27.2,66,
2014-11-26,1012.3,26.8,64.2,
2014-11-27,1012.5,25,80.4,
2014-11-28,1012.3,23.7,88.1,
2014-11-29,1012.6,25.4,75.3,
2014-11-30,1013,25,72.1,
2014-12-01,1013.1,24.8,78.3,
2014-12-02,1012.1,25.3,82,
2014-12-03,1011.3,24.8,85,
2014-12-04,1011.1,25.9,78.9,
2014-12-05,1012,26.5,73.4,
2014-12-06,1012.2,26.9,71.3,
2014-12-07,1012.5,26.8,68.9,
2014-12-08,1012.5,26.1,74.3,
2014-12-09,1011.6,25.6,71.7,
2014-12-10,1011.9,25.8,76.3,
2014-12-11,1012.6,26.2,74.8,
2014-12-12,1012.1,26.2,75.9,
2014-12-13,1011.7,26,73.8,
2014-12-14,1011.6,26.3,69.3,
2014-12-15,1012.7,26.2,78.9,
2014-12-16,1012.9,26.9,72.6,
2014-12-17,1012.1,26.5,72.9,
2014-12-18,1011.7,26.3,74.1,
2014-12-19,1011.7,26.7,73.8,
2014-12-20,1013,26.5,71.2,
2014-12-21,1013,27.3,70.6,
2014-12-22,1012.6,26.7,71.6,
2014-12-23,1012.3,27,70.8,
2014-12-24,1012.9,27.4,67,
2014-12-25,1014.1,27,66.8,
2014-12-26,1014.6,26.6,68.3,
2014-12-27,1013.3,26.6,70.5,
2014-12-28,1012.6,26.3,72.8,
2014-12-29,1013.1,26.7,66.3,
2014-12-30,1013.1,26.7,71.3,
2014-12-31,1013,26.6,73.1,
2015-01-01,1013.1,25.3,80,
2015-01-02,1012.5,26,79.6,
2015-01-03,1012.2,25.8,69.2,
2015-01-04,1013.4,26.1,66.4,
2015-01-05,1014.4,27,66.7,
2015-01-06,1014.1,27.4,67.5,
2015-01-07,1013.7,27.1,65.8,
2015-01-08,1013.7,27.2,63.7,
2015-01-09,1013.5,26.2,69.3,
2015-01-10,1014,26.2,71.6,
2015-01-11,1014.1,26.8,72.3,
2015-01-12,1014.3,26.4,76,
2015-01-13,1013.7,27.3,66.4,
2015-01-14,1013,26.8,66,
2015-01-15,1013.3,26.5,66.7,
2015-01-16,1013.7,26.4,68.5,
2015-01-17,1013.6,27.2,69,
2015-01-18,1013.6,27.6,65.4,
2015-01-19,1013.1,27.2,69.2,
2015-01-20,1011.7,26.6,73.3,
2015-01-21,1011.7,27.6,68.5,
2015-01-22,1012.7,27.3,65.7,
2015-01-23,1013,27.2,66.5,
2015-01-24,1012.4,26.3,80,
2015-01-25,1012.6,27.2,71,
2015-01-26,1013,26.7,68.5,
2015-01-27,1013.2,27,64.6,
2015-01-28,1012.4,26,68.8,
2015-01-29,1011.8,25.7,80.5,
2015-01-30,1012.3,26.7,76.3,
2015-01-31,1012.4,27.1,73.8,
2015-02-01,1012.4,27.5,67.6,
2015-02-02,1012.4,26.6,70.6,
2015-02-03,null,null,null,
2015-02-04,null,null,null,
2015-02-05,null,null,null,
2015-02-06,1011.1,27.3,66,
2015-02-07,null,null,58.1,
2015-02-08,null,null,null,
2015-02-09,null,null,null,
2015-02-10,null,null,61.4,
2015-02-11,1013.6,27.8,66,
2015-02-12,1014.7,28.2,66,
2015-02-13,1014.5,27.6,63.5,
2015-02-14,1013.3,27.3,63.8,
2015-02-15,1012.9,27.2,68.6,
2015-02-16,1012.9,28.1,64.3,
2015-02-17,1012.3,27.2,70,
2015-02-18,1010.8,26.6,82.8,
2015-02-19,1010.2,27.3,71.4,
2015-02-20,1010.8,26.8,72.2,
2015-02-21,1011.6,26.5,75,
2015-02-22,1010.8,26.6,76.2,
2015-02-23,1011.4,26.2,77.3,
2015-02-24,1012.9,26.3,78.4,
2015-02-25,1013.6,27.6,69.5,
2015-02-26,1011.4,27.5,67.9,
2015-02-27,1010,26.7,73.3,
2015-02-28,1010.8,26.8,71.5,
2015-03-01,1011.5,27.3,75.7,
2015-03-02,1011.7,27.4,74.6,
2015-03-03,1011,27.2,71.8,
2015-03-04,1011.3,25.9,81.9,
2015-03-05,1010.5,26.7,80.8,
2015-03-06,1010.9,26,82.8,
2015-03-07,1011.1,26.9,72.9,
2015-03-08,1011.8,24.8,92.4,
2015-03-09,1011.4,25.9,86.8,
2015-03-10,1011.3,27.2,74.5
2015-03-11,1011.4,27.1,74.3,
2015-03-12,1011.1,25.8,82.9,
2015-03-13,1010.2,27.5,69,
2015-03-14,1009.9,26.3,73,
2015-03-15,1010.6,26.7,77.1,
2015-03-16,1011,27.5,77.3,
2015-03-17,1011.5,27.2,74,
2015-03-18,1011.7,27.6,69.8,
2015-03-19,1010.7,26.6,74.8,
2015-03-20,1009.3,26.3,85.1,
2015-03-21,1010,26.8,77.5
2015-03-22,1011.8,25.6,87.3,
2015-03-23,1013.2,25.9,null,
2015-03-24,1013.5,26.4,null,
2015-03-25,1012.6,27.7,77.8,
2015-03-26,1012,26.1,69.7,
2015-03-27,1013.6,26.3,73.5,
2015-03-28,1014.2,25.9,74.2,
2015-03-29,1012.9,26.7,79.3,
2015-03-30,1012.2,26,null,
2015-03-31,1011.9,25.6,65,
2015-04-01,1011.9,25.9,68.6,
2015-04-02,1011.8,26.2,73.7,
2015-04-03,1010.8,25.6,67.7,
2015-04-04,1010,26.4,71.3,
2015-04-05,1010,26.7,65.1,
2015-04-06,1009.8,27.1,71.8,
2015-04-07,1009.7,27.5,73.5,
2015-04-08,1011.2,27.7,75.4,
2015-04-09,1011.8,27.5,74.5
2015-04-10,1012.1,26.3,81.4,
2015-04-11,1012.2,27.2,81.3,
2015-04-12,1011.7,26.9,71.8,
2015-04-13,1013,27.1,74.8,
2015-04-14,1012.9,27.3,74.7,
2015-04-15,1012.3,27.1,73.2,
2015-04-16,1011.7,26.7,69.9,
2015-04-17,1011.9,26.8,71.1,
2015-04-18,1011.8,25.4,66,
2015-04-19,1011,26.1,68.3,
2015-04-20,1011.1,26.8,61,
2015-04-21,1011.6,26.8,66.6,
2015-04-22,1011.9,26.1,null,
2015-04-23,1012.6,25.8,null,
2015-04-24,1013,26.7,null,
2015-04-25,1013.1,27.6,74.6,
2015-04-26,1012.7,26.7,67.1,
2015-04-27,1012.3,26.8,63.3,
2015-04-28,1011.5,26.3,69,
2015-04-29,1011.4,26.6,71.1,
2015-04-30,1011.1,26.6,64.2,
2015-05-01,1011.2,26.6,70.2,
2015-05-02,1011,27.5,69.3,
2015-05-03,1011.6,27.7,73.5,
2015-05-04,1012.4,25.9,null,
2015-05-05,1012.8,25.2,null,
2015-05-06,1012.2,25.9,74.8,
2015-05-07,1011.9,26.4,78.1,
2015-05-08,1013.1,26.6,72.3,
2015-05-09,1013.8,26.9,73.4,
2015-05-10,1013,27.4,75.9,
2015-05-11,1012.4,26.3,63.5,
2015-05-12,1012.5,25.5,64.5,
2015-05-13,1012.8,25.6,70.8,
2015-05-14,1012.6,26.3,84.9,
2015-05-15,1012.8,27.2,70.3,
2015-05-16,1013.9,24.6,null,
2015-05-17,1014.1,25.5,null,
2015-05-18,1013.4,26.1,79.8,
2015-05-19,1013,25.9,null,
2015-05-20,1013.2,25.8,null,
2015-05-21,1014.8,26.1,null,
2015-05-22,1014.9,25.6,65.3,
2015-05-23,1014,25.7,76.3,
2015-05-24,1013.2,26.1,79.1,
2015-05-25,1012.7,26.6,74,
2015-05-26,1012.8,27.5,68.4,
2015-05-27,1012.9,26.5,79.5,
2015-05-28,1013,25.6,76,
2015-05-29,1012,25.5,73.8,
2015-05-30,1012.3,24.8,80.1,
2015-05-31,1013.2,25.4,73.7,
2015-06-01,1013.3,23.7,81.7,
2015-06-02,1013,25.4,74,
2015-06-03,1013.7,23.8,83.8,
2015-06-04,1014.3,25.8,74.8,
2015-06-05,1014.2,24.7,80.3,
2015-06-06,1013,25,81.1,
2015-06-07,1013.3,25,79.6,
2015-06-08,1013.5,25.6,73.4,
2015-06-09,1013.2,25.3,77.1,
2015-06-10,1013.6,25.4,74.4,
2015-06-11,1013.3,25,75.6,
2015-06-12,1014.3,24.2,79.8,
2015-06-13,1014.4,24.4,75,
2015-06-14,1013.6,24.5,78.5,
2015-06-15,1014.2,25.5,76.5,
2015-06-16,1014.2,25.4,70.8,
2015-06-17,1013.8,24.7,70.9,
2015-06-18,1013.9,24.1,79.3,
2015-06-19,1015.1,24.9,73,
2015-06-20,1015.8,24.6,78.4,
2015-06-21,1016.5,24.8,73.2,
2015-06-22,1016.8,23.5,83.4,
2015-06-23,1016.7,24,80.8,
2015-06-24,1017.2,24.6,80.8,
2015-06-25,1018.5,24.4,78.4,
2015-06-26,1018.1,24.6,73.6,
2015-06-27,1016.8,24.2,77.8,
2015-06-28,1015.7,23.9,81.5,
2015-06-29,1015.5,24.5,79.3,
2015-06-30,1015.2,25,78.4,
2015-07-01,1015.4,25.6,71.3,
2015-07-02,1014.5,23.7,85.3,
2015-07-03,1014,25.4,79.2,
2015-07-04,1013.7,24.2,85.9,
2015-07-05,1013.7,25.4,77.1,
2015-07-06,1013.4,24.7,73.2,
2015-07-07,1013.4,23.1,80.9,
2015-07-08,1014.4,24.4,75.6,
2015-07-09,1015.7,24.3,75.3,
2015-07-10,1016.6,23.9,80.5,
2015-07-11,1016.5,24.3,81.3,
2015-07-12,1015.9,24.5,78.8,
2015-07-13,1015.8,25.7,70.8,
2015-07-14,1015.1,25.5,68.3,
2015-07-15,1015.3,24.9,73.4,
2015-07-16,1014.8,24.2,77.3,
2015-07-17,1016,25.4,66.3,
2015-07-18,1016.6,24,72.8,
2015-07-19,1016.5,24.6,70,
2015-07-20,1016.2,23,83,
2015-07-21,1015.5,23,84.8,
2015-07-22,1015.7,23.3,81.4,
2015-07-23,1016.2,23,83.5,
2015-07-24,1016.2,23.7,76.9,
2015-07-25,1015.6,23.4,76.6,
2015-07-26,1015.1,23.4,83.2,
2015-07-27,1015.1,23.4,82,
2015-07-28,1015.3,22.8,84.3,
2015-07-29,1016,23.1,83,
2015-07-30,1016.4,23.8,74.9,
2015-07-31,1015.9,24,75.5,
2015-08-01,1015.6,23.2,80.8,
2015-08-02,1015.4,23.7,74.3,
2015-08-03,1016.6,23.1,73.2,
2015-08-04,1016.9,23.2,72.4,
2015-08-05,1016.3,23.9,77.5
2015-08-06,1015.7,25.4,70.3,
2015-08-07,1015.1,25,66.5,
2015-08-08,1015,23.9,73.5,
2015-08-09,1015.4,23.4,75.2,
2015-08-10,1016.3,23.4,73,
2015-08-11,1016.3,23.8,75,
2015-08-12,1016.1,23.7,72.8,
2015-08-13,1016.4,23.2,77.2,
2015-08-14,1016.3,23.8,80.8,
2015-08-15,1016.4,25.2,71.7,
2015-08-16,1016.6,24,76,
2015-08-17,1016.1,25.5,63.1,
2015-08-18,1015.5,25.4,63.7,
2015-08-19,1014.4,24.8,69,
2015-08-20,1013.8,24.8,75,
2015-08-21,1014.8,25,74.8,
2015-08-22,1013.9,24.5,72.7,
2015-08-23,1013.5,23.7,70.8,
2015-08-24,1013.8,23.6,73.3,
2015-08-25,1014.9,24.4,74.4,
2015-08-26,1015.1,25.1,71.1,
2015-08-27,1014.6,25.5,65.6,
2015-08-28,1015.5,24.4,70.5,
2015-08-29,1016.7,24.2,74,
2015-08-30,1017.1,24.2,73.5,
2015-08-31,1016.2,23.8,73.8,
2015-09-01,1015.5,23.4,76.9,
2015-09-02,1015.1,23.8,71.8,
2015-09-03,1015.1,24.8,72.2,
2015-09-04,1015.2,25.1,72.8,
2015-09-05,1014.9,26,69.7,
2015-09-06,1015.4,25,68.8,
2015-09-07,1015,24.9,63.6,
2015-09-08,1014.2,24.6,67.2,
2015-09-09,1014,25.5,69.3,
2015-09-10,1014.1,25.3,68.5,
2015-09-11,1013.2,25.6,67.9,
2015-09-12,1014.5,25.7,69.9,
2015-09-13,1014.7,25.9,66.3,
2015-09-14,1015.8,25.2,70.8,
2015-09-15,1016.5,25.4,66,
2015-09-16,1015.3,25,68.3,
2015-09-17,1014.4,24.8,71.5,
2015-09-18,1014.8,25.2,66.4,
2015-09-19,1015.7,25.3,69.3,
2015-09-20,1015.4,25.9,63.1,
2015-09-21,1015.3,25.9,64.7,
2015-09-22,1014.7,25.8,62.1,
2015-09-23,1014.5,26.6,63.3,
2015-09-24,1014.8,26.3,67.3,
2015-09-25,1015.5,25.9,65.8,
2015-09-26,1014.4,26.4,62.6,
2015-09-27,1014.6,25.8,63,
2015-09-28,1014,24.9,67.9,
2015-09-29,1013,25.9,65.1,
2015-09-30,1012.8,26.3,65,
2015-10-01,1013,26.2,63,
2015-10-02,1013.4,26.4,62.2,
2015-10-03,1013.9,26,65.1,
2015-10-04,1014.1,25.4,68.2,
2015-10-05,1013.9,25.8,66.8,
2015-10-06,1014.7,26.9,66,
2015-10-07,1014,26.2,66.6,
2015-10-08,1014.1,25.4,68.5,
2015-10-09,1014.7,25.9,64.5,
2015-10-10,1015.3,26.3,63,
2015-10-11,1014.6,26,63.7,
2015-10-12,1015.2,26.1,64.9,
2015-10-13,1015.2,26.5,65.5,
2015-10-14,1015,25.2,76.3,
2015-10-15,1014.8,26.1,66.9,
2015-10-16,1014.9,26,65.4,
2015-10-17,1014.2,25.6,67.8,
2015-10-18,1015.1,25.6,73.2,
2015-10-19,1015.5,26.1,66.5,
2015-10-20,1015.1,25.8,65.5,
2015-10-21,1013.8,25.9,65.9,
2015-10-22,1013.2,26.6,63.8,
2015-10-23,1013.3,26.7,62.4,
2015-10-24,1014.4,26.8,60.1,
2015-10-25,1014.3,26.5,65.4,
2015-10-26,1014.9,27,61.8,
2015-10-27,1014.7,26.2,62,
2015-10-28,1014,26.4,63,
2015-10-29,1012.8,26.7,61,
2015-10-30,1013.1,26.5,61.3,
2015-10-31,1013.6,27.1,60.3,
2015-11-01,1013.5,26.6,62.5,
2015-11-02,1012.8,27,63.5,
2015-11-03,1013.2,27,61.5,
2015-11-04,1013.8,25.9,68.3,
2015-11-05,1012.9,26.5,67,
2015-11-06,1012.6,26.3,65.8,
2015-11-07,1013.1,26.7,62.4,
2015-11-08,1013.5,26.9,62,
2015-11-09,1014.4,27.2,62.3,
2015-11-10,1014.5,26,69.3,
2015-11-11,1012.5,26,64.5,
2015-11-12,1011.9,26.3,61.2,
2015-11-13,1012.6,25.9,67,
2015-11-14,1013.7,26.9,63.7,
2015-11-15,1012.8,26.9,71.5,
2015-11-16,1011.5,27.1,64.4,
2015-11-17,1010.7,26.5,66,
2015-11-18,1010,25.4,72.3,
2015-11-19,1009.4,26.8,64.5,
2015-11-20,1010.5,26.4,63.3,
2015-11-21,1011.7,26.7,66.3,
2015-11-22,1011.2,27.1,65.8,
2015-11-23,1009.8,26.9,63.8,
2015-11-24,1009.2,27.7,61.6,
2015-11-25,1010.9,27,67.8,
2015-11-26,1010.8,26.9,68.3,
2015-11-27,1010.8,26.9,67.6,
2015-11-28,1011.6,26.3,66.2,
2015-11-29,1013.4,26.7,63,
2015-11-30,1014.1,27.1,62.9,
2015-12-01,1013.7,27.5,64.1,
2015-12-02,1012.8,27.8,61.9,
2015-12-03,1012.6,26.6,65.6,
2015-12-04,1012.1,26.2,66.2,
2015-12-05,1012.5,26.7,64.1,
2015-12-06,1013,27.3,64,
2015-12-07,1013.2,26.4,66.6,
2015-12-08,1013.4,27.6,61.6,
2015-12-09,1013.7,28.1,63.5,
2015-12-10,1013.5,27.8,59.5,
2015-12-11,1014.2,27.5,61.5,
2015-12-12,1013.9,27.9,63.4,
2015-12-13,1013,27.9,64.5,
2015-12-14,1012.3,27.5,61.5,
2015-12-15,1012.4,26.9,66.2,
2015-12-16,1012.8,26.9,69.3,
2015-12-17,1013.3,26.9,69.1,
2015-12-18,1013.2,26.2,76.2,
2015-12-19,1013.2,26.7,72.7,
2015-12-20,1013.2,27.1,65.6,
2015-12-21,1012.9,27.4,63.8,
2015-12-22,1013,26,72.1,
2015-12-23,1013.5,null,66.6,
2015-12-24,1013.5,23.8,82.7,
2015-12-25,1013.8,25.2,79.2,
2015-12-26,1013.3,26.5,69.8,
2015-12-27,1012.4,26.2,73.8,
2015-12-28,1012.7,26.6,74.5
2015-12-29,1014.8,26.5,74.5
2015-12-30,1014.5,27.3,68.2,
2015-12-31,1012.9,27.3,67.7,
2016-01-01,1011.9,26.6,67.8,
2016-01-02,1011.7,27.3,68.5,
2016-01-03,1010.8,27.6,70.6,
2016-01-04,1010.9,27.6,70.5,
2016-01-05,1011.9,28,69.5,
2016-01-06,1011.7,27.7,71,
2016-01-07,1011.8,27.4,73.4,
2016-01-08,1011.9,27.9,68.3,
2016-01-09,1012.6,24.7,84.6,
2016-01-10,1012.8,25.9,80.2,
2016-01-11,1012,26.9,75,
2016-01-12,1011.3,26.6,75.8,
2016-01-13,1011,27.2,71.8,
2016-01-14,1011.4,27.2,75.5,
2016-01-15,1011.3,27.8,73,
2016-01-16,1010.3,27.7,73.8,
2016-01-17,1010.6,27.4,75.7,
2016-01-18,1010.3,26,82.8,
2016-01-19,1010.3,26.5,76.8,
2016-01-20,1010.1,26.2,78.5,
2016-01-21,1010.6,26.5,77.1,
2016-01-22,1011.6,26.5,79.1,
2016-01-23,1013.1,27.2,73.9,
2016-01-24,1013.2,28.1,67.1,
2016-01-25,1013.7,27.9,66.7,
2016-01-26,1012.7,27.3,70.3,
2016-01-27,1012.5,27.7,68.5,
2016-01-28,1013,27.9,66.8,
2016-01-29,1012.6,25.7,70.8,
2016-01-30,1012.7,24.8,75,
2016-01-31,1012.9,25.4,77.1,
2016-02-01,1012.8,26.8,76.1,
2016-02-02,1011.4,27.2,72.7,
2016-02-03,null,null,61.5,
2016-02-04,null,null,63.8,
2016-02-05,null,null,60.4,
2016-02-06,null,null,53.9,
2016-02-07,null,null,52.3,
2016-02-08,null,null,63.5,
2016-02-09,null,null,68.5,
2016-02-10,null,null,66.1,
2016-02-11,1012.4,26.2,69.8,
2016-02-12,1011.2,26,69,
2016-02-13,null,null,null,
2016-02-14,null,null,56.8,
2016-02-15,null,null,66.1,
2016-02-16,null,null,64.4,
2016-02-17,null,null,60.5,
2016-02-18,1011.9,24.9,84.9,
2016-02-19,1011.7,26.7,78.2,
2016-02-20,1011.8,27.4,67.9,
2016-02-21,1010.8,26.6,75.5,
2016-02-22,1010.8,27,69.6,
2016-02-23,1012,26.5,75.8,
2016-02-24,1011.7,26.5,75.8,
2016-02-25,1011.3,26.8,73,
2016-02-26,1011.3,27.1,73.2,
2016-02-27,1012.1,27.6,69.1,
2016-02-28,1012.2,27.4,67,
2016-02-29,1012.2,27.1,68.6,
2016-03-01,1012.5,27.3,66.3,
2016-03-02,1011.8,28,63.6,
2016-03-03,1011.8,25.2,83.9,
2016-03-04,1011.6,27.1,76.8,
2016-03-05,1011.8,27.3,70.7,
2016-03-06,1011.9,27.3,70.5,
2016-03-07,1011.5,27.2,73.5,
2016-03-08,1011.4,27.7,71.1,
2016-03-09,1011.2,27.7,67.4,
2016-03-10,1011.6,27.5,69.8,
2016-03-11,1012.2,27.8,68.2,
2016-03-12,1012.8,27.7,69.9,
2016-03-13,1012.5,28.1,66.2,
2016-03-14,1012.7,26.2,75,
2016-03-15,1013.4,24.8,81.8,
2016-03-16,1013.9,26.1,77,
2016-03-17,1013.3,25.6,84,
2016-03-18,1013.1,26.7,77.6,
2016-03-19,1012.2,26.6,75.6,
2016-03-20,1011.9,26.6,74.1,
2016-03-21,1012.4,27.4,73.6,
2016-03-22,1013.2,27.6,74.3,
2016-03-23,1012.3,27.3,76.7,
2016-03-24,1011.7,28,70.7,
2016-03-25,1012.1,27.4,73.3,
2016-03-26,1012.4,27.2,73.7,
2016-03-27,1012.4,27.4,72.1,
2016-03-28,1011.6,27.5,71.7,
2016-03-29,1012.4,25.9,83.9,
2016-03-30,1013.7,26,80.7,
2016-03-31,1013.7,26.7,73.1,
2016-04-01,1012.1,26.5,77,
2016-04-02,1010.2,26.6,74.7,
2016-04-03,1011.2,26.7,75,
2016-04-04,1012.7,26.9,76.4,
2016-04-05,1012.9,26.8,78.5,
2016-04-06,1011.4,26.7,74.2,
2016-04-07,1010.9,26.6,75.1,
2016-04-08,1011.2,27.1,73.1,
2016-04-09,1011,26.8,74.6,
2016-04-10,1010.7,26.5,79.4,
2016-04-11,1011,26.6,81.8,
2016-04-12,1011.6,25.8,80.3,
2016-04-13,1011.6,26.2,78.5,
2016-04-14,1011.8,26.9,77.2,
2016-04-15,1012.2,26.9,75.8,
2016-04-16,1012.5,25.2,86.3,
2016-04-17,1013.2,27.1,77.2,
2016-04-18,1013.3,26.3,76.9,
2016-04-19,1012.6,26.3,74.6,
2016-04-20,1012.2,26.7,74.5
2016-04-21,1011.8,26.6,76.7,
2016-04-22,1012.8,27.2,71.2,
2016-04-23,1012.5,26,75.8,
2016-04-24,1011.2,26.2,75.7,
2016-04-25,1010.5,25.9,78.9,
2016-04-26,1011,26.3,76.8,
2016-04-27,1012.2,26.8,72,
2016-04-28,1011.8,26.7,75.5,
2016-04-29,1011.4,26,78.9,
2016-04-30,1011.7,26.5,74.4,
2016-05-01,1012.1,25.2,86,
2016-05-02,1012.5,26.2,79.8,
2016-05-03,1013,25.8,74.8,
2016-05-04,1013,25.5,74.7,
2016-05-05,1013.8,25.3,78.1,
2016-05-06,1013.8,24.7,81.8,
2016-05-07,1013.5,25.1,75.2,
2016-05-08,1012.3,25.2,79.3,
2016-05-09,1013.3,23.1,88.7,
2016-05-10,1012.8,25.9,81.8,
2016-05-11,1013.2,25.9,82.3,
2016-05-12,1013.6,26.6,75.6,
2016-05-13,1013.8,26.5,76.3,
2016-05-14,1014.6,26.2,73,
2016-05-15,1014.7,25.6,75.3,
2016-05-16,1014.6,25,82.6,
2016-05-17,1013.7,26.3,77,
2016-05-18,1013.2,25.6,77.6,
2016-05-19,1014,25.4,75,
2016-05-20,1014.9,25.3,75,
2016-05-21,1015,25.1,74.9,
2016-05-22,1014.6,25.4,74.2,
2016-05-23,1014.6,26.3,74.1,
2016-05-24,1015.7,25.5,82.9,
2016-05-25,1015.1,24.5,83.8,
2016-05-26,1013.6,24.2,80,
2016-05-27,1014.1,24.9,78,
2016-05-28,1015.2,25.3,78,
2016-05-29,1014.1,25.4,82.5,
2016-05-30,1012.7,24.3,88,
2016-05-31,1012.1,25.1,81.5,
2016-06-01,1011.9,25.6,77.8,
2016-06-02,1011.9,25.9,79.4,
2016-06-03,1013.1,23.8,87.6,
2016-06-04,1012.9,24.3,87,
2016-06-05,1013.2,26.3,78.2,
2016-06-06,1013.1,25.4,82,
2016-06-07,1013.6,25.3,78.3,
2016-06-08,1014,26,77.5
2016-06-09,1014.9,26,77.4,
2016-06-10,1015.3,25.6,77.5
2016-06-11,1016.1,25.3,75,
2016-06-12,1017.3,24.5,76,
2016-06-13,1018.2,24.1,76.3,
2016-06-14,1018.3,24.3,79.5,
2016-06-15,1018,24.1,77.1,
2016-06-16,1016.7,23.7,76.3,
2016-06-17,1015.5,24,76.4,
2016-06-18,1015.7,24.5,76.2,
2016-06-19,1016,24.1,82.5,
2016-06-20,1015.3,24.9,73.6,
2016-06-21,1015.5,24.5,78.5,
2016-06-22,1015.7,24.7,84.4,
2016-06-23,1015.5,25,84,
2016-06-24,1015.6,24.1,83.3,
2016-06-25,1015.5,24.5,84.1,
2016-06-26,1015.5,25.1,78,
2016-06-27,1016.9,23.6,87.1,
2016-06-28,1017,24.2,76.8,
2016-06-29,1016.7,24.2,73.1,
2016-06-30,1016.3,23.7,81,
2016-07-01,1016.1,25.2,78.6,
2016-07-02,1016.2,25,80.4,
2016-07-03,1016.8,25.7,75.5,
2016-07-04,1017,24.6,82.3,
2016-07-05,1016.3,24.3,84.7,
2016-07-06,1016.1,23.9,87.4,
2016-07-07,1016.1,24.4,86,
2016-07-08,1016.7,24.3,85.5,
2016-07-09,1017.1,24.6,83.5,
2016-07-10,1016.1,24.1,83.5,
2016-07-11,1015.2,24.3,82.4,
2016-07-12,1014.9,24.3,85.2,
2016-07-13,1015.3,23.8,90,
2016-07-14,1014.6,23.9,87.8,
2016-07-15,1013.4,23.9,81.9,
2016-07-16,1013.2,22.8,88.8,
2016-07-17,1014.2,24.1,83.9,
2016-07-18,1014.5,24.5,82.8,
2016-07-19,1015.9,23.3,89.6,
2016-07-20,1015.7,23.5,85.1,
2016-07-21,1015.4,23,82.6,
2016-07-22,1015.7,23.1,81.7,
2016-07-23,1016.1,23.7,79.5,
2016-07-24,1015.7,23.7,82.2,
2016-07-25,1014.8,24.7,75,
2016-07-26,1014.9,23,84.2,
2016-07-27,1015.3,23.7,80.5,
2016-07-28,1014.7,23.7,84,
2016-07-29,1015.6,23.4,81.6,
2016-07-30,1015.4,23.9,81.1,
2016-07-31,1015.6,24.8,74.5
2016-08-01,1015.7,25,69.5,
2016-08-02,1016.1,24.6,77.6,
2016-08-03,1016.1,24.2,81.8,
2016-08-04,1016.5,23.5,80.6,
2016-08-05,1016.9,23.1,82.5,
2016-08-06,1016.9,23.8,81.3,
2016-08-07,1016.9,23.5,81.7,
2016-08-08,1016.4,23,82.6,
2016-08-09,1016.6,22.5,86.6,
2016-08-10,1016,24,83.7,
2016-08-11,1014.8,23.8,80.8,
2016-08-12,1015.2,23.7,73,
2016-08-13,1015.2,23.9,73.3,
2016-08-14,1015.2,23.2,80.6,
2016-08-15,1014.4,24.4,84.4,
2016-08-16,1014.5,25.3,80.6,
2016-08-17,1015.3,25.5,78.6,
2016-08-18,1015,24.5,81.2,
2016-08-19,1014.8,25.2,82.5,
2016-08-20,1014.8,24.9,82.5,
2016-08-21,1014.9,24.5,79.8,
2016-08-22,1014.9,24.9,81.5,
2016-08-23,1015.8,25.5,79.2,
2016-08-24,1016.4,24.7,79.6,
2016-08-25,1015.8,25.2,72.6,
2016-08-26,1014.8,24.4,76,
2016-08-27,1014.9,25.3,74.9,
2016-08-28,1015.3,24.4,81.5,
2016-08-29,1015.4,24.4,82.6,
2016-08-30,1015.4,25.5,81.5,
2016-08-31,1015.5,25.3,84.7,
2016-09-01,1016.2,25.9,75,
2016-09-02,1016,24.9,81.6,
2016-09-03,1015.6,25.3,78.9,
2016-09-04,1016.1,25.4,75.3,
2016-09-05,1016.7,24.6,79.2,
2016-09-06,1016.7,23.8,83.5,
2016-09-07,1016.4,24.6,76,
2016-09-08,1015.6,25.7,67.5,
2016-09-09,1015.9,24.9,76.3,
